R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.5475    	  0.7056E-02	  0.2315E-01
  0.5570    	  0.6113E-02	  0.2366E-01
  0.5667    	  0.5288E-02	  0.2418E-01
  0.5763    	  0.4569E-02	  0.2471E-01
  0.5861    	  0.3942E-02	  0.2525E-01
  0.5960    	  0.3396E-02	  0.2580E-01
  0.6059    	  0.2922E-02	  0.2637E-01
  0.6159    	  0.2511E-02	  0.2694E-01
  0.6260    	  0.2154E-02	  0.2752E-01
  0.6362    	  0.1846E-02	  0.2810E-01
  0.6465    	  0.1579E-02	  0.2869E-01
  0.6568    	  0.1349E-02	  0.2930E-01
  0.6672    	  0.1151E-02	  0.2991E-01
  0.6777    	  0.9811E-03	  0.3054E-01
  0.6883    	  0.8347E-03	  0.3117E-01
  0.6989    	  0.7092E-03	  0.3182E-01
  0.7097    	  0.6016E-03	  0.3247E-01
  0.7205    	  0.5094E-03	  0.3311E-01
  0.7314    	  0.4306E-03	  0.3376E-01
  0.7424    	  0.3633E-03	  0.3442E-01
  0.7534    	  0.3060E-03	  0.3507E-01
  0.7646    	  0.2574E-03	  0.3574E-01
  0.7758    	  0.2161E-03	  0.3641E-01
  0.7871    	  0.1811E-03	  0.3708E-01
  0.7984    	  0.1515E-03	  0.3777E-01
  0.8099    	  0.1265E-03	  0.3845E-01
  0.8214    	  0.1055E-03	  0.3915E-01
  0.8330    	  0.8783E-04	  0.3985E-01
  0.8447    	  0.7299E-04	  0.4055E-01
  0.8565    	  0.6056E-04	  0.4126E-01
  0.8684    	  0.5016E-04	  0.4198E-01
  0.8803    	  0.4148E-04	  0.4271E-01
  0.8923    	  0.3424E-04	  0.4344E-01
  0.9044    	  0.2822E-04	  0.4418E-01
  0.9166    	  0.2322E-04	  0.4494E-01
  0.9288    	  0.1907E-04	  0.4570E-01
  0.9412    	  0.1564E-04	  0.4648E-01
  0.9536    	  0.1280E-04	  0.4726E-01
  0.9661    	  0.1046E-04	  0.4806E-01
  0.9787    	  0.8532E-05	  0.4887E-01
  0.9913    	  0.6947E-05	  0.4970E-01
   1.004    	  0.5646E-05	  0.5054E-01
   1.017    	  0.4580E-05	  0.5139E-01
   1.030    	  0.3707E-05	  0.5225E-01
   1.043    	  0.2995E-05	  0.5310E-01
   1.056    	  0.2415E-05	  0.5397E-01
   1.069    	  0.1943E-05	  0.5483E-01
   1.082    	  0.1561E-05	  0.5570E-01
   1.095    	  0.1251E-05	  0.5658E-01
   1.109    	  0.1001E-05	  0.5746E-01
   1.122    	  0.7992E-06	  0.5834E-01
   1.136    	  0.6369E-06	  0.5923E-01
   1.149    	  0.5066E-06	  0.6012E-01
   1.163    	  0.4022E-06	  0.6102E-01
   1.177    	  0.3188E-06	  0.6192E-01
   1.191    	  0.2521E-06	  0.6283E-01
   1.205    	  0.1990E-06	  0.6374E-01
   1.219    	  0.1568E-06	  0.6466E-01
